Info 0    [17:01:27.166] Starting TS Server
Info 2804 [21:33:19.855] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2805 [21:33:19.910] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 905 structureChanged: false structureIsReused:: Completely Elapsed: 54.14001199603081ms
Info 2806 [21:33:19.910] Different program with same set of files
Info 2807 [21:33:20.802] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2808 [21:33:20.850] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 906 structureChanged: false structureIsReused:: Completely Elapsed: 47.45356801152229ms
Info 2809 [21:33:20.850] Different program with same set of files
Info 2810 [21:33:21.250] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2811 [21:33:21.317] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 907 structureChanged: false structureIsReused:: Completely Elapsed: 66.94414401054382ms
Info 2812 [21:33:21.317] Different program with same set of files
Info 2813 [21:33:22.760] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2814 [21:33:22.815] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 908 structureChanged: false structureIsReused:: Completely Elapsed: 54.54216802120209ms
Info 2815 [21:33:22.815] Different program with same set of files
Info 2816 [21:33:23.582] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2817 [21:33:23.632] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 909 structureChanged: false structureIsReused:: Completely Elapsed: 50.12898200750351ms
Info 2818 [21:33:23.632] Different program with same set of files
Info 2819 [21:33:24.032] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2820 [21:33:24.085] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 910 structureChanged: false structureIsReused:: Completely Elapsed: 52.453735023736954ms
Info 2821 [21:33:24.085] Different program with same set of files
Info 2822 [21:33:24.840] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2823 [21:33:24.889] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 911 structureChanged: false structureIsReused:: Completely Elapsed: 48.80756598711014ms
Info 2824 [21:33:24.889] Different program with same set of files
Info 2825 [21:33:24.910] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2826 [21:33:24.934] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 912 structureChanged: false structureIsReused:: Completely Elapsed: 23.77716699242592ms
Info 2827 [21:33:24.934] Different program with same set of files
Info 2828 [21:33:25.348] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2829 [21:33:25.407] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 913 structureChanged: false structureIsReused:: Completely Elapsed: 59.04762902855873ms
Info 2830 [21:33:25.407] Different program with same set of files
Info 2831 [21:33:26.036] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2832 [21:33:26.087] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 914 structureChanged: false structureIsReused:: Completely Elapsed: 50.20897799730301ms
Info 2833 [21:33:26.087] Different program with same set of files
Info 2834 [21:33:26.201] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2835 [21:33:26.227] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 915 structureChanged: false structureIsReused:: Completely Elapsed: 25.951465994119644ms
Info 2836 [21:33:26.227] Different program with same set of files
Info 2837 [21:33:26.863] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2838 [21:33:26.910] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 916 structureChanged: false structureIsReused:: Completely Elapsed: 47.46122199296951ms
Info 2839 [21:33:26.965] Different program with same set of files
Info 2840 [21:33:27.660] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2841 [21:33:27.710] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 917 structureChanged: false structureIsReused:: Completely Elapsed: 49.403750985860825ms
Info 2842 [21:33:27.710] Different program with same set of files
Info 2843 [21:33:29.051] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2844 [21:33:29.103] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 918 structureChanged: false structureIsReused:: Completely Elapsed: 51.99573501944542ms
Info 2845 [21:33:29.103] Different program with same set of files
Info 2846 [21:33:29.400] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2847 [21:33:29.447] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 919 structureChanged: false structureIsReused:: Completely Elapsed: 46.39992702007294ms
Info 2848 [21:33:29.447] Different program with same set of files
Info 2849 [21:33:31.341] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2850 [21:33:31.394] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 920 structureChanged: false structureIsReused:: Completely Elapsed: 52.58905500173569ms
Info 2851 [21:33:31.394] Different program with same set of files
Info 2852 [21:33:32.206] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2853 [21:33:32.255] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 921 structureChanged: false structureIsReused:: Completely Elapsed: 48.98927199840546ms
Info 2854 [21:33:32.255] Different program with same set of files
Info 2855 [21:33:32.256] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2856 [21:33:32.283] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 922 structureChanged: false structureIsReused:: Completely Elapsed: 26.337756991386414ms
Info 2857 [21:33:32.283] Different program with same set of files
Info 2858 [21:33:33.720] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2859 [21:33:33.770] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 923 structureChanged: false structureIsReused:: Completely Elapsed: 50.36785599589348ms
Info 2860 [21:33:33.770] Different program with same set of files
Info 2861 [21:33:34.062] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2862 [21:33:34.095] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 924 structureChanged: false structureIsReused:: Completely Elapsed: 33.262942999601364ms
Info 2863 [21:33:34.095] Different program with same set of files
Info 2864 [21:33:34.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2865 [21:33:34.337] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 925 structureChanged: false structureIsReused:: Completely Elapsed: 23.066863000392914ms
Info 2866 [21:33:34.337] Different program with same set of files
Info 2867 [21:33:35.825] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2868 [21:33:35.850] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 926 structureChanged: false structureIsReused:: Completely Elapsed: 25.03185600042343ms
Info 2869 [21:33:35.850] Different program with same set of files
Info 2870 [21:33:36.103] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2871 [21:33:36.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 927 structureChanged: false structureIsReused:: Completely Elapsed: 52.50201499462128ms
Info 2872 [21:33:36.156] Different program with same set of files
Info 2873 [21:33:36.157] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2874 [21:33:36.178] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 928 structureChanged: false structureIsReused:: Completely Elapsed: 21.27326899766922ms
Info 2875 [21:33:36.178] Different program with same set of files
Info 2876 [21:33:36.668] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2877 [21:33:36.721] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 929 structureChanged: false structureIsReused:: Completely Elapsed: 52.699862986803055ms
Info 2878 [21:33:36.721] Different program with same set of files
Info 2879 [21:33:36.722] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2880 [21:33:36.744] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 930 structureChanged: false structureIsReused:: Completely Elapsed: 22.082926005125046ms
Info 2881 [21:33:36.744] Different program with same set of files
Info 2882 [21:33:38.202] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2883 [21:33:38.237] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 931 structureChanged: false structureIsReused:: Completely Elapsed: 35.5106820166111ms
Info 2884 [21:33:38.237] Different program with same set of files
Info 2885 [21:33:38.520] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2886 [21:33:38.569] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 932 structureChanged: false structureIsReused:: Completely Elapsed: 48.944521993398666ms
Info 2887 [21:33:38.569] Different program with same set of files
Info 2888 [21:33:40.066] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2889 [21:33:40.111] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 933 structureChanged: false structureIsReused:: Completely Elapsed: 44.96565201878548ms
Info 2890 [21:33:40.111] Different program with same set of files
Info 2891 [21:33:40.348] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2892 [21:33:40.400] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 934 structureChanged: false structureIsReused:: Completely Elapsed: 51.89751997590065ms
Info 2893 [21:33:40.400] Different program with same set of files
Info 2894 [21:33:40.402] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2895 [21:33:40.423] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 935 structureChanged: false structureIsReused:: Completely Elapsed: 20.886673003435135ms
Info 2896 [21:33:40.423] Different program with same set of files
Info 2897 [21:33:41.206] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2898 [21:33:41.247] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 936 structureChanged: false structureIsReused:: Completely Elapsed: 40.89436399936676ms
Info 2899 [21:33:41.247] Different program with same set of files
Info 2900 [21:33:41.247] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2901 [21:33:41.268] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 937 structureChanged: false structureIsReused:: Completely Elapsed: 20.55417200922966ms
Info 2902 [21:33:41.268] Different program with same set of files
Info 2903 [21:33:41.561] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2904 [21:33:41.611] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 938 structureChanged: false structureIsReused:: Completely Elapsed: 50.41396802663803ms
Info 2905 [21:33:41.611] Different program with same set of files
Info 2906 [21:33:41.614] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2907 [21:33:41.636] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 939 structureChanged: false structureIsReused:: Completely Elapsed: 21.880672991275787ms
Info 2908 [21:33:41.636] Different program with same set of files
Info 2909 [21:33:41.844] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2910 [21:33:41.890] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 940 structureChanged: false structureIsReused:: Completely Elapsed: 45.75816997885704ms
Info 2911 [21:33:41.890] Different program with same set of files
Info 2912 [21:33:41.913] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2913 [21:33:41.935] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 941 structureChanged: false structureIsReused:: Completely Elapsed: 22.209713011980057ms
Info 2914 [21:33:41.935] Different program with same set of files
Info 2915 [21:33:42.525] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2916 [21:33:42.575] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 942 structureChanged: false structureIsReused:: Completely Elapsed: 49.7579500079155ms
Info 2917 [21:33:42.575] Different program with same set of files
Info 2918 [21:33:42.855] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2919 [21:33:42.907] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 943 structureChanged: false structureIsReused:: Completely Elapsed: 52.1153489947319ms
Info 2920 [21:33:42.907] Different program with same set of files
Info 2921 [21:33:43.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2922 [21:33:43.361] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 944 structureChanged: false structureIsReused:: Completely Elapsed: 47.942953020334244ms
